<<<<<<< HEAD
BlackBox ; 
amazonQ ; 0.031814575195312500, 0.021560668945312500, 0.012084960937500000,  ,  1.482 
amazonQ ; 0.033065795898437500, 0.020828247070312500, 0.007507324218750000,  ,  1.148 
amazonQ ; 0.030380249023437500, 0.020034790039062500, 0.005523681640625000,  ,  1.362 
amazonQ ; 0.032577514648437500, 0.021270751953125000, 0.005889892578125000,  ,  1.332 
amazonQ ; 0.029922485351562500, 0.020278930664062500, 0.004531860351562500,  ,  0.997 
amazonQ ; 0.024734497070312500, 0.040451049804687500, 0.003753662109375000,  ,  1.164 
amazonQ ; 0.026855468750000000, 0.021804809570312500, 0.000854492187500000,  ,  1.259 
amazonQ ; 0.026336669921875000, 0.021041870117187500, 0.001098632812500000,  ,  1.462 
amazonQ ; 0.062469482421875000, 0.040084838867187500, 0.011962890625000000,  ,  1.644 
amazonQ ; 0.033599853515625000, 0.022262573242187500, 0.005676269531250000,  ,  1.236 
amazonQ ; 0.032119750976562500, 0.021392822265625000, 0.005676269531250000,  ,  1.03 
amazonQ ; 0.031082153320312500, 0.020187377929687500, 0.005844116210937500,  ,  1.308 
amazonQ ; 0.062820434570312500, 0.038894653320312500, 0.014328002929687500,  ,  1.412 
amazonQ ; 0.029647827148437500, 0.019134521484375000, 0.005584716796875000,  ,  0.978 
amazonQ ; 0.020339965820312500, 0.016052246093750000, 0.000839233398437500,  ,  0.779 
amazonQ ; 0.022872924804687500, 0.017059326171875000, 0.002182006835937500,  ,  0.991 
amazonQ ; 0.000000000000000000, 0.000000000000000000, 0.000000000000000000,  ,  0.78 
amazonQ ; 0.019744873046875000, 0.015625000000000000, 0.000808715820312500,  ,  0.694 
amazonQ ; 0.022933959960937500, 0.018295288085937500, 0.000869750976562500,  ,  1.178 
amazonQ ; 0.030624389648437500, 0.020065307617187500, 0.005172729492187500,  ,  1.238 
amazonQ ; 0.026901245117187500, 0.021804809570312500, 0.000808715820312500,  ,  1.168 
amazonQ ; 0.025833129882812500, 0.020980834960937500, 0.000793457031250000,  ,  1.095 
amazonQ ; 0.030624389648437500, 0.021728515625000000, 0.004241943359375000,  ,  1.59 
amazonQ ; 0.063156127929687500, 0.040756225585937500, 0.011184692382812500,  ,  1.447 
amazonQ ; 0.030975341796875000, 0.020675659179687500, 0.005142211914062500,  ,  1.128 
amazonQ ; 0.030746459960937500, 0.020584106445312500, 0.005279541015625000,  ,  1.122 
amazonQ ; 0.031845092773437500, 0.020523071289062500, 0.006271362304687500,  ,  1.398 
amazonQ ; 0.059753417968750000, 0.037216186523437500, 0.012939453125000000,  ,  1.322 
amazonQ ; 0.025039672851562500, 0.016189575195312500, 0.004669189453125000,  ,  0.93 
amazonQ ; 0.025711059570312500, 0.020858764648437500, 0.000793457031250000,  ,  1.204 
amazonQ ; 0.026657104492187500, 0.021621704101562500, 0.000808715820312500,  ,  1.278 
amazonQ ; 0.061233520507812500, 0.041168212890625000, 0.010055541992187500,  ,  1.569 
amazonQ ; 0.030807495117187500, 0.020065307617187500, 0.005096435546875000,  ,  1.556 
amazonQ ; 0.063735961914062500, 0.042022705078125000, 0.010879516601562500,  ,  1.377 
amazonQ ; 0.029769897460937500, 0.018890380859375000, 0.005630493164062500,  ,  1.17 
amazonQ ; 0.031677246093750000, 0.021102905273437500, 0.005355834960937500,  ,  1.595 
amazonQ ; 0.063507080078125000, 0.040115356445312500, 0.013732910156250000,  ,  1.147 
amazonQ ; 0.028335571289062500, 0.018478393554687500, 0.005203247070312500,  ,  1.057 
amazonQ ; 0.000000000000000000, 0.000000000000000000, 0.000000000000000000,  ,  0.9 
amazonQ ; 0.000000000000000000, 0.000000000000000000, 0.000000000000000000,  ,  0.783 
amazonQ ; 0.020080566406250000, 0.015975952148437500, 0.000793457031250000,  ,  0.717 
amazonQ ; 0.022659301757812500, 0.018310546875000000, 0.000778198242187500,  ,  0.922 
amazonQ ; 0.022598266601562500, 0.018218994140625000, 0.000793457031250000,  ,  0.83 
amazonQ ; 0.020553588867187500, 0.016342163085937500, 0.000808715820312500,  ,  0.843 
amazonQ ; 0.000000000000000000, 0.000000000000000000, 0.000000000000000000,  ,  0.895 
amazonQ ; 0.050323486328125000, 0.039474487304687500, 0.002792358398437500,  ,  2.186 
amazonQ ; 0.028610229492187500, 0.020675659179687500, 0.003570556640625000,  ,  1.611 
amazonQ ; 0.058166503906250000, 0.037597656250000000, 0.009826660156250000,  ,  1.399 
amazonQ ; 0.032089233398437500, 0.022048950195312500, 0.004760742187500000,  ,  1.05 
amazonQ ; 0.029724121093750000, 0.019775390625000000, 0.004730224609375000,  ,  1.365 
amazonQ ; 0.030349731445312500, 0.039321899414062500, 0.009582519531250000,  ,  1.44 
amazonQ ; 0.029052734375000000, 0.019195556640625000, 0.005264282226562500,  ,  1.222 
amazonQ ; 0.029708862304687500, 0.018676757812500000, 0.006362915039062500,  ,  1.122 
amazonQ ; 0.026931762695312500, 0.017257690429687500, 0.005187988281250000,  ,  1.05 
amazonQ ; 0.023895263671875000, 0.016174316406250000, 0.003570556640625000,  ,  0.868 
amazonQ ; 0.024185180664062500, 0.019622802734375000, 0.000747680664062500,  ,  1.02 
amazonQ ; 0.026535034179687500, 0.021957397460937500, 0.000732421875000000,  ,  0.921 
amazonQ ; 0.026672363281250000, 0.022491455078125000, 0.000732421875000000,  ,  0.856 
amazonQ ; 0.026962280273437500, 0.022491455078125000, 0.000732421875000000,  ,  0.989 
amazonQ ; 0.000000000000000000, 0.000000000000000000, 0.000000000000000000,  ,  0.878 
amazonQ ; 0.026885986328125000, 0.022338867187500000, 0.000778198242187500,  ,  1.051 
amazonQ ; 0.030502319335937500, 0.020370483398437500, 0.005020141601562500,  ,  1.116 
amazonQ ; 0.031372070312500000, 0.022567749023437500, 0.003799438476562500,  ,  1.325 
amazonQ ; 0.026672363281250000, 0.021804809570312500, 0.000762939453125000,  ,  1.276 
amazonQ ; 0.056289672851562500, 0.045181274414062500, 0.002777099609375000,  ,  1.397 
amazonQ ; 0.026901245117187500, 0.021972656250000000, 0.000747680664062500,  ,  1.425 
amazonQ ; 0.062515258789062500, 0.041625976562500000, 0.010467529296875000,  ,  1.704 
amazonQ ; 0.029800415039062500, 0.019485473632812500, 0.004852294921875000,  ,  1.215 
amazonQ ; 0.031631469726562500, 0.021453857421875000, 0.004943847656250000,  ,  1.038 
amazonQ ; 0.031051635742187500, 0.021057128906250000, 0.005050659179687500,  ,  1.289 
amazonQ ; 0.065093994140625000, 0.043563842773437500, 0.012283325195312500,  ,  1.316 
amazonQ ; 0.031799316406250000, 0.021270751953125000, 0.005493164062500000,  ,  1.309 
amazonQ ; 0.025985717773437500, 0.016998291015625000, 0.004592895507812500,  ,  0.963 
amazonQ ; 0.023635864257812500, 0.018920898437500000, 0.000823974609375000,  ,  1.02 
amazonQ ; 0.028228759765625000, 0.017684936523437500, 0.005187988281250000,  ,  0.958 
amazonQ ; 0.025833129882812500, 0.018157958984375000, 0.002975463867187500,  ,  1.304 
amazonQ ; 0.023422241210937500, 0.018920898437500000, 0.000701904296875000,  ,  1.303 
amazonQ ; 0.052566528320312500, 0.042816162109375000, 0.001403808593750000,  ,  1.145 
amazonQ ; 0.029098510742187500, 0.020797729492187500, 0.003860473632812500,  ,  1.439 
amazonQ ; 0.061126708984375000, 0.040603637695312500, 0.009780883789062500,  ,  1.509 
amazonQ ; 0.034667968750000000, 0.024536132812500000, 0.004699707031250000,  ,  1.482 
amazonQ ; 0.030700683593750000, 0.021118164062500000, 0.004425048828125000,  ,  1.293 
amazonQ ; 0.061431884765625000, 0.040557861328125000, 0.010925292968750000,  ,  1.58 
amazonQ ; 0.030441284179687500, 0.019882202148437500, 0.005874633789062500,  ,  1.281 
amazonQ ; 0.031036376953125000, 0.021286010742187500, 0.004714965820312500,  ,  1.237 
amazonQ ; 0.022949218750000000, 0.017715454101562500, 0.001342773437500000,  ,  0.802 
amazonQ ; 0.019989013671875000, 0.015914916992187500, 0.000701904296875000,  ,  0.712 
amazonQ ; 0.021469116210937500, 0.017303466796875000, 0.000701904296875000,  ,  0.789 
amazonQ ; 0.029571533203125000, 0.020339965820312500, 0.004058837890625000,  ,  1.287 
amazonQ ; 0.031845092773437500, 0.021347045898437500, 0.005004882812500000,  ,  1.446 
amazonQ ; 0.052749633789062500, 0.042266845703125000, 0.001998901367187500,  ,  1.227 
amazonQ ; 0.029098510742187500, 0.020751953125000000, 0.003829956054687500,  ,  1.542 
amazonQ ; 0.029983520507812500, 0.019409179687500000, 0.005203247070312500,  ,  1.309 
amazonQ ; 0.032241821289062500, 0.022216796875000000, 0.004653930664062500,  ,  1.347 
amazonQ ; 0.029388427734375000, 0.020004272460937500, 0.004440307617187500,  ,  1.331 
amazonQ ; 0.059585571289062500, 0.038772583007812500, 0.011108398437500000,  ,  1.44 
amazonQ ; 0.028411865234375000, 0.018035888671875000, 0.005767822265625000,  ,  1.147 
amazonQ ; 0.025939941406250000, 0.017028808593750000, 0.004379272460937500,  ,  0.97 
amazonQ ; 0.024505615234375000, 0.019348144531250000, 0.001174926757812500,  ,  1.05 
amazonQ ; 0.022048950195312500, 0.017776489257812500, 0.000610351562500000,  ,  0.919 
amazonQ ; 0.000000000000000000, 0.000000000000000000, 0.000000000000000000,  ,  0.785 
amazonQ ; 0.021179199218750000, 0.017120361328125000, 0.000000000000000000,  ,  0.753 
amazonQ ; 0.023452758789062500, 0.018417358398437500, 0.001174926757812500,  ,  0.984 
amazonQ ; 0.058013916015625000, 0.039306640625000000, 0.008392333984375000,  ,  1.654 
amazonQ ; 0.026245117187500000, 0.021301269531250000, 0.000640869140625000,  ,  1.41 
amazonQ ; 0.058166503906250000, 0.042083740234375000, 0.006607055664062500,  ,  1.647 
amazonQ ; 0.029022216796875000, 0.019653320312500000, 0.004013061523437500,  ,  1.167 
amazonQ ; 0.030838012695312500, 0.021575927734375000, 0.003997802734375000,  ,  0.977 
amazonQ ; 0.029586791992187500, 0.020507812500000000, 0.004043579101562500,  ,  1.116 
amazonQ ; 0.058410644531250000, 0.040328979492187500, 0.008178710937500000,  ,  1.476 
amazonQ ; 0.029235839843750000, 0.019134521484375000, 0.005493164062500000,  ,  1.057 
amazonQ ; 0.026458740234375000, 0.016998291015625000, 0.005111694335937500,  ,  0.987 
amazonQ ; 0.023834228515625000, 0.015640258789062500, 0.003921508789062500,  ,  0.916 
amazonQ ; 0.020935058593750000, 0.015075683593750000, 0.002212524414062500,  ,  1.003 
amazonQ ; 0.023406982421875000, 0.019027709960937500, 0.000610351562500000,  ,  1.052 
amazonQ ; 0.023178100585937500, 0.018768310546875000, 0.000625610351562500,  ,  0.91 
amazonQ ; 0.026733398437500000, 0.019256591796875000, 0.002822875976562500,  ,  0.962 
amazonQ ; 0.027725219726562500, 0.018280029296875000, 0.004348754882812500,  ,  1.272 
amazonQ ; 0.027450561523437500, 0.021636962890625000, 0.001235961914062500,  ,  1.252 
amazonQ ; 0.025238037109375000, 0.020599365234375000, 0.000610351562500000,  ,  1.181 
amazonQ ; 0.058975219726562500, 0.041809082031250000, 0.007431030273437500,  ,  1.459 
amazonQ ; 0.028747558593750000, 0.019653320312500000, 0.003890991210937500,  ,  1.128 
amazonQ ; 0.030456542968750000, 0.021301269531250000, 0.004043579101562500,  ,  0.985 
amazonQ ; 0.029907226562500000, 0.020675659179687500, 0.003952026367187500,  ,  1.165 
amazonQ ; 0.028732299804687500, 0.020019531250000000, 0.003906250000000000,  ,  1.331 
amazonQ ; 0.061386108398437500, 0.041519165039062500, 0.010131835937500000,  ,  1.299 
amazonQ ; 0.025100708007812500, 0.016189575195312500, 0.004699707031250000,  ,  1.036 
amazonQ ; 0.024993896484375000, 0.016860961914062500, 0.003738403320312500,  ,  0.902 
amazonQ ; 0.000000000000000000, 0.000000000000000000, 0.000000000000000000,  ,  0.844 
amazonQ ; 0.020477294921875000, 0.016403198242187500, 0.000625610351562500,  ,  0.748 
amazonQ ; 0.022079467773437500, 0.017822265625000000, 0.000640869140625000,  ,  0.969 
amazonQ ; 0.024612426757812500, 0.019989013671875000, 0.000625610351562500,  ,  1.044 
amazonQ ; 0.027877807617187500, 0.019287109375000000, 0.003601074218750000,  ,  1.36 
amazonQ ; 0.056564331054687500, 0.041030883789062500, 0.001678466796875000,  ,  1.417 
amazonQ ; 0.028488159179687500, 0.022216796875000000, 0.001831054687500000,  ,  1.623 
amazonQ ; 0.028732299804687500, 0.019607543945312500, 0.003997802734375000,  ,  1.163 
amazonQ ; 0.031448364257812500, 0.022171020507812500, 0.004028320312500000,  ,  1.021 
amazonQ ; 0.029296875000000000, 0.020050048828125000, 0.004028320312500000,  ,  1.207 
amazonQ ; 0.029174804687500000, 0.020141601562500000, 0.003936767578125000,  ,  1.36 
amazonQ ; 0.027847290039062500, 0.018768310546875000, 0.004318237304687500,  ,  1.162 
amazonQ ; 0.029449462890625000, 0.040039062500000000, 0.010284423828125000,  ,  1.062 
amazonQ ; 0.024551391601562500, 0.016113281250000000, 0.004058837890625000,  ,  1.1 
amazonQ ; 0.000000000000000000, 0.000000000000000000, 0.000000000000000000,  ,  0.852 
amazonQ ; 0.021255493164062500, 0.016250610351562500, 0.001388549804687500,  ,  0.77 
amazonQ ; 0.019760131835937500, 0.015808105468750000, 0.000625610351562500,  ,  0.78 
amazonQ ; 0.023132324218750000, 0.018692016601562500, 0.000640869140625000,  ,  1.231 
amazonQ ; 0.060134887695312500, 0.045806884765625000, 0.004913330078125000,  ,  1.446 
amazonQ ; 0.030212402343750000, 0.021636962890625000, 0.003524780273437500,  ,  1.492 
amazonQ ; 0.027114868164062500, 0.042831420898437500, 0.003051757812500000,  ,  1.395 
amazonQ ; 0.029693603515625000, 0.020385742187500000, 0.004455566406250000,  ,  1.604 
amazonQ ; 0.029876708984375000, 0.020553588867187500, 0.004043579101562500,  ,  1.23 
amazonQ ; 0.059692382812500000, 0.040878295898437500, 0.008071899414062500,  ,  1.326 
amazonQ ; 0.029785156250000000, 0.021163940429687500, 0.003906250000000000,  ,  0.983 
amazonQ ; 0.029830932617187500, 0.020721435546875000, 0.004135131835937500,  ,  1.266 
amazonQ ; 0.030624389648437500, 0.020523071289062500, 0.005249023437500000,  ,  1.568 
amazonQ ; 0.024368286132812500, 0.015960693359375000, 0.004043579101562500,  ,  1.029 
amazonQ ; 0.000000000000000000, 0.000000000000000000, 0.000000000000000000,  ,  0.929 
amazonQ ; 0.023452758789062500, 0.016204833984375000, 0.003311157226562500,  ,  0.913 
amazonQ ; 0.021530151367187500, 0.017272949218750000, 0.000656127929687500,  ,  1.066 
amazonQ ; 0.024627685546875000, 0.019989013671875000, 0.000671386718750000,  ,  1.002 
amazonQ ; 0.025909423828125000, 0.018066406250000000, 0.003189086914062500,  ,  0.955 
amazonQ ; 0.053161621093750000, 0.022094726562500000, 0.000732421875000000,  ,  1.32 
amazonQ ; 0.026260375976562500, 0.021438598632812500, 0.000640869140625000,  ,  1.103 
amazonQ ; 0.026916503906250000, 0.020812988281250000, 0.001846313476562500,  ,  1.519 
amazonQ ; 0.061340332031250000, 0.041610717773437500, 0.009307861328125000,  ,  1.244 
amazonQ ; 0.030242919921875000, 0.020950317382812500, 0.004165649414062500,  ,  1.114 
amazonQ ; 0.028991699218750000, 0.019271850585937500, 0.004348754882812500,  ,  1.209 
amazonQ ; 0.030334472656250000, 0.020797729492187500, 0.004302978515625000,  ,  1.442 
amazonQ ; 0.060501098632812500, 0.040283203125000000, 0.010833740234375000,  ,  1.5 
amazonQ ; 0.030624389648437500, 0.021102905273437500, 0.004882812500000000,  ,  1.372 
amazonQ ; 0.025711059570312500, 0.017349243164062500, 0.003860473632812500,  ,  0.863 
amazonQ ; 0.020034790039062500, 0.015899658203125000, 0.000686645507812500,  ,  0.846 
amazonQ ; 0.019104003906250000, 0.015151977539062500, 0.000656127929687500,  ,  0.728 
amazonQ ; 0.024902343750000000, 0.020263671875000000, 0.000671386718750000,  ,  1.075 
amazonQ ; 0.029647827148437500, 0.020324707031250000, 0.004135131835937500,  ,  1.438 
amazonQ ; 0.058334350585937500, 0.042587280273437500, 0.005950927734375000,  ,  1.709 
amazonQ ; 0.025817871093750000, 0.021011352539062500, 0.000656127929687500,  ,  1.19 
amazonQ ; 0.057205200195312500, 0.041656494140625000, 0.006454467773437500,  ,  1.508 
amazonQ ; 0.031250000000000000, 0.021255493164062500, 0.004425048828125000,  ,  1.294 
amazonQ ; 0.030639648437500000, 0.021224975585937500, 0.004318237304687500,  ,  1.13 
amazonQ ; 0.059677124023437500, 0.040847778320312500, 0.008239746093750000,  ,  1.556 
amazonQ ; 0.025497436523437500, 0.016555786132812500, 0.004333496093750000,  ,  1.325 
amazonQ ; 0.028427124023437500, 0.018615722656250000, 0.005264282226562500,  ,  1.257 
amazonQ ; 0.029159545898437500, 0.019668579101562500, 0.004974365234375000,  ,  1.072 
amazonQ ; 0.026382446289062500, 0.017730712890625000, 0.004074096679687500,  ,  1.026 
amazonQ ; 0.020843505859375000, 0.015716552734375000, 0.001358032226562500,  ,  0.818 
amazonQ ; 0.019638061523437500, 0.015701293945312500, 0.000625610351562500,  ,  0.765 
amazonQ ; 0.022903442382812500, 0.018600463867187500, 0.000625610351562500,  ,  1.07 
amazonQ ; 0.026687622070312500, 0.021484375000000000, 0.000991821289062500,  ,  1.444 
amazonQ ; 0.053588867187500000, 0.042755126953125000, 0.002258300781250000,  ,  1.388 
amazonQ ; 0.060089111328125000, 0.041152954101562500, 0.008682250976562500,  ,  1.898 
amazonQ ; 0.031295776367187500, 0.022155761718750000, 0.003875732421875000,  ,  1.316 
amazonQ ; 0.030120849609375000, 0.020812988281250000, 0.003997802734375000,  ,  1.201 
amazonQ ; 0.057540893554687500, 0.038436889648437500, 0.008392333984375000,  ,  1.401 
amazonQ ; 0.025146484375000000, 0.016510009765625000, 0.004074096679687500,  ,  1.03 
amazonQ ; 0.026535034179687500, 0.017715454101562500, 0.004165649414062500,  ,  1.335 
amazonQ ; 0.025848388671875000, 0.016250610351562500, 0.005416870117187500,  ,  1.009 
amazonQ ; 0.026565551757812500, 0.016983032226562500, 0.005294799804687500,  ,  1.01 
amazonQ ; 0.023727416992187500, 0.015441894531250000, 0.003936767578125000,  ,  1.033 
amazonQ ; 0.022003173828125000, 0.015518188476562500, 0.002777099609375000,  ,  0.875 
amazonQ ; 0.023529052734375000, 0.019073486328125000, 0.000656127929687500,  ,  1.034 
amazonQ ; 0.020278930664062500, 0.016174316406250000, 0.000640869140625000,  ,  0.835 
amazonQ ; 0.024490356445312500, 0.020004272460937500, 0.000656127929687500,  ,  1.099 
amazonQ ; 0.027099609375000000, 0.022064208984375000, 0.000686645507812500,  ,  1.392 
amazonQ ; 0.056015014648437500, 0.041793823242187500, 0.005264282226562500,  ,  1.641 
amazonQ ; 0.031860351562500000, 0.021423339843750000, 0.004714965820312500,  ,  1.543 
amazonQ ; 0.063415527343750000, 0.044342041015625000, 0.008468627929687500,  ,  1.478 
amazonQ ; 0.028717041015625000, 0.019363403320312500, 0.004043579101562500,  ,  1.233 
amazonQ ; 0.029266357421875000, 0.019805908203125000, 0.004135131835937500,  ,  1.319 
amazonQ ; 0.026062011718750000, 0.017257690429687500, 0.004074096679687500,  ,  0.98 
amazonQ ; 0.056045532226562500, 0.037246704101562500, 0.009780883789062500,  ,  1.303 
amazonQ ; 0.027038574218750000, 0.017456054687500000, 0.005126953125000000,  ,  1.074 
amazonQ ; 0.023345947265625000, 0.015197753906250000, 0.003967285156250000,  ,  0.961 
amazonQ ; 0.021682739257812500, 0.016601562500000000, 0.001373291015625000,  ,  0.834 
amazonQ ; 0.000000000000000000, 0.000000000000000000, 0.000000000000000000,  ,  0.787 
amazonQ ; 0.020523071289062500, 0.016448974609375000, 0.000640869140625000,  ,  0.892 
amazonQ ; 0.021102905273437500, 0.016921997070312500, 0.000610351562500000,  ,  1.224 
